OriginalCityStateID,NewCityStateID,City,OriginalState,NewState,MatchValue,MlInputCity,MlPredictedState,MlConfidence
philcampbellal,philcampbellal,phil campbell,AL,AL,100.0,phil campbell,AL,0.2757006128697694
millikeneco,millikenco,milliken,ECO,CO,100.0,milliken,CO,0.1592194112375473
montereyparkca,montereyparkca,monterey park,CA,CA,100.0,monterey park,NM,0.3928595905682635
minervaoh,minervaoh,minerva,OH,OH,100.0,minerva,OH,0.3532843967602195
dwyroseg,dwyroseny,dwy rose,G,NY,62.5,dwy rose,LA,0.2143811070943419
morrisonmo,morrisonil,morrison,MO,IL,100.0,morrison,MN,0.2999022753396083
sandovalil,sandovalil,sandoval,IL,IL,100.0,sandoval,NM,0.4217673955936079
lilylakewi,lilylakeil,lily lake,WI,IL,100.0,lily lake,IL,0.2334432503472307
adairvillageor,adairvillagemo,adair village,OR,MO,92.3076923076923,adair village,KY,0.2337194232152754
terrelltx,terrelltx,terrell,TX,TX,100.0,terrell,GA,0.1946692415425428
ewburgmo,ewburgky,ewburg,MO,KY,85.71428571428571,ewburg,PA,0.0259794308996445
pagene,pageaz,page,NE,AZ,100.0,page,IA,0.2556551620236437
wnataghny,wnataghny,wnatagh,NY,NY,100.0,wnatagh,PA,0.0259794308996445
medfordlakesnj,medfordlakesnj,medford lakes,NJ,NJ,100.0,medford lakes,NJ,0.2846663707318115
portgibsons,portgibsonms,port gibson,S,MS,100.0,port gibson,MS,0.1066487165275516
berniceok,bernicela,bernice,OK,LA,100.0,bernice,LA,0.0601926739649647
allgoodal,allgoodnm,allgood,AL,NM,90.5,allgood,PA,0.0259794308996445
dixonvillefl,dixonvilleca,dixonville,FL,CA,90.5,dixonville,PA,0.0259794308996445
lorenzparkn,lorenzparkny,lorenz park,N,NY,100.0,lorenz park,NY,0.0912342506813863
hereheyne,hereheypa,herehey,NE,PA,100.0,herehey,PA,0.0259794308996445
laporteco,laporteco,laporte,CO,CO,100.0,laporte,IN,0.3494409601491012
hadleymn,hadleyma,hadley,MN,MA,100.0,hadley,MA,0.4143058859308259
hobofenjn,hobofennj,hobofen,JN,NJ,85.71428571428571,hobofen,PA,0.0259794308996445
livingstonmt,livingstonmt,livingston,MT,MT,100.0,livingston,NY,0.0894100936479878
westpointin,westpointga,west point,IN,GA,100.0,west point,WA,0.1456084514769795
etowahltn,etowahnc,etowah,LTN,NC,100.0,etowah,AL,0.3116341255658049
oopazranchestatesnvc,oopazranchestatesnv,oopaz ranch estates,NVC,NV,100.0,oopaz ranch estates,WY,0.1460132764699925
lintonvilleqpa,lintonvilleoh,lintonville,QPA,OH,91.66666666666666,lintonville,PA,0.0259794308996445
alexandriasd,alexandriasd,alexandria,SD,SD,100.0,alexandria,NH,0.1299611036299887
saltilloms,saltilloms,saltillo,MS,MS,100.0,saltillo,MS,0.1578652914147961
haystx,haysks,hays,TX,KS,100.0,hays,KS,0.1005857501209812
christopheril,christopheril,christopher,IL,IL,100.0,christopher,IL,0.0349335350713326
steptoewa,steptoepa,steptoe,WA,PA,83.33333333333334,steptoe,PA,0.0259794308996445
herseymi,herseypa,hersey,MI,PA,85.71428571428571,hersey,PA,0.0361012609900843
evansvillein,evansvillein,evansville,IN,IN,100.0,evansville,WY,0.2375857967486738
catawbanc,catawbasc,catawba,NC,SC,100.0,catawba,NC,0.6573367969397944
aliced,alicetx,alice,D,TX,100.0,alice,TX,0.0311476746087125
crescoia,crescoia,cresco,IA,IA,100.0,cresco,IA,0.0484328843218749
wallacesd,wallacefl,wallace,SD,FL,100.0,wallace,KS,0.4315833704040244
excelsiorspringsmo,excelsiorspringsmo,excelsior springs,MO,MO,100.0,excelsior springs,MO,0.2312903250417519
strawnil,strawnid,strawn,IL,ID,75.0,strawn,PA,0.0259794308996445
istachattafl,istachattaca,istachatta,FL,CA,80.0,istachatta,PA,0.0259794308996445
kachemakak,kachemakok,kachemak,AK,OK,80.0,kachemak,PA,0.0259794308996445
fortbraggca,fortbraggca,fort bragg,CA,CA,100.0,fort bragg,NC,0.0747879983944163
whisperingpinesaz,whisperingpinesnc,whispering pines,AZ,NC,100.0,whispering pines,NC,0.439541500824208
washingtonr,washingtonct,washington,R,CT,100.0,washington,DC,0.8308863657097861
rocklandwi,rocklandme,rockland,WI,ME,100.0,rockland,ME,0.2541977976160028
evergreennc,evergreenal,evergreen,NC,AL,100.0,evergreen,MT,0.0792954651264983
portallegaypa,portallegaypa,port allegay,PA,PA,92.3076923076923,port allegay,NY,0.1306585507643844
arbutusmd,arbutusmd,arbutus,MD,MD,100.0,arbutus,MD,0.1234601020123073
ellendalede,ellendaleca,ellendale,DE,CA,100.0,ellendale,ND,0.1507471264175193
braddockhillspa,braddockhillspa,braddock hills,PA,PA,100.0,braddock hills,MD,0.270581579414422
zendaks,zendany,zenda,KS,NY,75.0,zenda,PA,0.0259794308996445
northphilipsburgpa,northphilipsburgfl,north philipsburg,PA,FL,80.0,north philipsburg,NJ,0.1222327203896433
rosaliaea,rosaliafl,rosalia,EA,FL,80.0,rosalia,PA,0.0259794308996445
franciscreekwi,franciscreekut,francis creek,WI,UT,90.5,francis creek,UT,0.2493344767063171
eastenterprisein,eastenterprisear,east enterprise,IN,AR,87.5,east enterprise,NV,0.3629922266752821
ponczdeleonfl,ponczdeleonne,poncz de leon,FL,NE,80.0,poncz de leon,FL,0.3189320879229808
fennimorei,fennimorewi,fennimore,I,WI,100.0,fennimore,WI,0.0452684678024591
halseyne,halseyid,halsey,NE,ID,83.33333333333334,halsey,PA,0.0259794308996445
montgomerycitymo,montgomerycitymo,montgomery city,MO,MO,100.0,montgomery city,VA,0.1822566824452896
brunswickmd,brunswickmd,brunswick,MD,MD,100.0,brunswick,VA,0.1816559216457049
greenfieldwi,greenfieldwi,greenfield,WI,WI,100.0,greenfield,MA,0.0964414361161617
kutztownpa,kutztownpa,kutztown,PA,PA,100.0,kutztown,PA,0.0361012609900843
roslynny,roslynny,roslyn,NY,NY,100.0,roslyn,NY,0.4423359278773354
albertava,albertaal,alberta,VA,AL,85.71428571428571,alberta,PA,0.0259794308996445
pigeonfallswi,pigeonfallsmi,pigeonf alls,WI,MI,90.5,pigeonf alls,RI,0.252922451829443
pearisburgva,pearisburgva,pearisburg,VA,VA,100.0,pearisburg,VA,0.0405997135808639
sprngvilleca,sprngvilleal,sprngville,CA,AL,90.9090909090909,sprngville,AL,0.1206472361293829
wyndmerend,wyndmeretx,wyndmere,ND,TX,77.77777777777779,wyndmere,PA,0.0259794308996445
springhillfl,springhillfl,spring hill,FL,FL,100.0,spring hill,MD,0.1521285141733802
doevalleyky,doevalleyky,doe valley,KY,KY,100.0,doe valley,KY,0.2031545815963511
prospectrk,prospectct,prospect,RK,CT,100.0,prospect,CT,0.2832996075720425
scobeymt,scobeymt,scobey,MT,MT,100.0,scobey,MT,0.3186553853683317
suffolkva,suffolkva,suffolk,VA,VA,100.0,suffolk,MA,0.3745882101181119
goliadtx,goliadtx,goliad,TX,TX,100.0,goliad,TX,0.1619985653994613
calexicoca,calexicoca,calexico,CA,CA,100.0,calexico,CA,0.031879825005699
crystalmn,crystalmn,crystal,MN,MN,100.0,crystal,MS,0.1914572694890463
zumbrofallsmn,zumbrofallsmn,zumbro falls,MN,MN,75.0,zumbro falls,RI,0.353042592315833
lakerobertsnm,lakerobertsmd,lake roberts,NM,MD,90.0,lake roberts,SD,0.3894041826089356
babbmt,babbal,babb,MT,AL,100.0,babb,PA,0.0259794308996445
mscowmd,mscowid,mscow,MD,ID,83.33333333333334,mscow,ID,0.3351220888350196
lewistonmn,lewistonmn,lewiston,MN,MN,100.0,lewiston,ID,0.3880222906234727
manchestermi,manchestermi,manchester,MI,MI,100.0,manchester,VT,0.1740831662187731
eastontx,eastonca,easton,TX,CA,100.0,easton,CT,0.2456979035933568
darlnigotnmd,darlnigotnms,darlnigotn,MD,MS,81.81818181818183,darlnigotn,PA,0.0259794308996445
southashburnhamma,southashburnhamma,south ashburnham,MA,MA,100.0,south ashburnham,MA,0.6176627197760691
algomams,algomawi,algoma,MS,WI,100.0,algoma,WI,0.0857032947806869
southhavenmn,southhavenin,south haven,MN,IN,100.0,south haven,CT,0.4274739983576381
penuelaspr,penuelaspr,penuelas,PR,PR,87.5,penuelas,PA,0.0259794308996445
tatumsc,tatumtx,tatum,SC,TX,100.0,tatum,TX,0.0406938805053028
northpekinil,northpekinil,north pekin,IL,IL,100.0,north pekin,IL,0.2727389542219198
rendvilleoh,rendvilleca,rendville,OH,CA,88.88888888888889,rendville,PA,0.0259794308996445
clarencepa,clarenceny,clarence,PA,NY,100.0,clarence,NY,0.0857971556875358
lonepineca,lonepineca,lone pine,CA,CA,100.0,lone pine,CA,0.0887815282567087
depoebayoo,depoebayor,depoe bay,OO,OR,100.0,depoe bay,OR,0.4826839155239853
mcconnellafbks,mcconnellafbks,mcconnell afb,KS,KS,100.0,mcconnell afb,KS,0.4661064281441745
lakesideva,lakesideva,lakeside,VA,VA,100.0,lakeside,KY,0.1302068300610248
middlesexnj,middlesexnj,middlesex,NJ,NJ,100.0,middlesex,MA,0.2511249633996922
eastlakeoh,eastlakeoh,eastlake,OH,OH,100.0,eastlake,FL,0.0373216935274343
ironrivermi,ironrivermi,iron river,MI,MI,100.0,iron river,MI,0.4029876716053773
southlapalomatx,southlapalomaca,south la paloma,TX,CA,80.0,south la paloma,TX,0.2956787651639116
saukrapidsmn,saukrapidsmn,sauk rapids,MN,MN,100.0,sauk rapids,MN,0.656743812336914
kanopolisks,kanopolisnc,kanopolis,KS,NC,90.0,kanopolis,PA,0.0259794308996445
ponderosapinesmt,ponderosapinesnm,ponderosa pines,MT,NM,90.5,ponderosa pines,CO,0.8061698457870221
fivepointsnc,fivepointsfl,five points,NC,FL,100.0,five points,AZ,0.4945718008712257
lillianar,lillianla,lillian,AR,LA,100.0,lillian,PA,0.0259794308996445
goldenbeachmd,goldenbeachmd,golden beach,MD,MD,100.0,golden beach,FL,0.2766294312149546
laurelrunpa,laurelrunde,laurel run,PA,DE,90.5,laurel run,NJ,0.2989043085490057
orlandin,orlandca,orland,IN,CA,100.0,orland,IL,0.2351728708677173
banningca,banningca,banning,CA,CA,100.0,banning,CA,0.0431560550707599
wendellmn,wendellid,wendell,MN,ID,100.0,wendell,ID,0.1136174818195392
ramseymn,ramseymn,ramsey,MN,MN,100.0,ramsey,ND,0.2679299457407009
newalexandriapa,newalexandriapa,new alexandria,PA,PA,81.81818181818183,new alexandria,NH,0.2194473398098148
wallawallawa,wallawallawa,walla walla,WA,WA,100.0,walla walla,WA,0.8948746792421057
pleasanthillpa,pleasanthillpa,pleasant hill,PA,PA,100.0,pleasant hill,TN,0.1637083714103221
readerar,readeroh,reader,AR,OH,85.71428571428571,reader,PA,0.0259794308996445
newrichmondin,newrichmondoh,new richmond,IN,OH,100.0,new richmond,NH,0.1423859487054479
hutchinsonmn,hutchinsonmn,hutchinson,MN,MN,100.0,hutchinson,SD,0.3714843408793786
washingtonga,washingtonga,washington,GA,GA,100.0,washington,DC,0.8308863657097861
shrewsurypa,shrewsurypa,shrewsury,PA,PA,90.0,shrewsury,MA,0.0543182328383733
camppendletonorthca,camppendletonorthca,camp pendleto north,CA,CA,95.0,camp pendleto north,CA,0.1305696653250534
summitlakewi,summitlakeaz,summit lake,WI,AZ,90.5,summit lake,UT,0.2390468711368254
crestwoodky,crestwoodky,crestwood,KY,KY,100.0,crestwood,NJ,0.3831776072742258
morgantownwv,morgantownwv,morgantown,WV,WV,100.0,morgantown,WV,0.3054142268379088
schnecksvillepa,schnecksvillepa,schnecksville,PA,PA,100.0,schnecksville,PA,0.0361012609900843
harborisleny,harborisleny,harbor isle,NY,NY,100.0,harbor isle,ME,0.4933242421241345
newcaliforniaoh,newcaliforniaoh,new california,OH,OH,100.0,new california,OH,0.147458030949965
st.gabriella,st.gabrielca,st. gabriel,LA,CA,81.81818181818183,st. gabriel,VT,0.3372885915962647
crystalbeachaz,crystalbeachmn,crystal beach,AZ,MN,90.5,crystal beach,FL,0.6590273243394718
oaksmo,oaksnd,oaks,MO,ND,80.0,oaks,CA,0.1623754483046749
e.lopeztx,e.lopezal,e. lopez,TX,AL,62.5,e. lopez,PA,0.0259794308996445
grandriversky,grandriversny,grand rivers,KY,NY,81.81818181818183,grand rivers,OR,0.2115547393744825
rutladil,rutladma,rutlad,IL,MA,85.71428571428571,rutlad,VT,0.6748809245086227
dryprongla,dryprongne,dry prong,LA,NE,66.66666666666666,dry prong,OH,0.3499348609696111
effighamks,effighamil,effigham,KS,IL,88.88888888888889,effigham,NH,0.1201128154274344
mariettaok,mariettaok,marietta,OK,OK,100.0,marietta,WA,0.2274989796264849
willowbrookil,willowbrookil,willowbrook,IL,IL,100.0,willowbrook,IL,0.0500911190442846
foxrivprka,foxrivprpa,fox rivpr,KA,PA,71.42857142857143,fox rivpr,WY,0.1179308505459208
ilaga,ilaks,ila,GA,KS,75.0,ila,KS,0.0506503580509157
lakestationin,lakestationin,lake station,IN,IN,100.0,lake station,AK,0.2118051913612723
oakhillsc,oakhillsca,oak hills,C,CA,100.0,oak hills,MI,0.1280656716297443
montaguetx,montaguetx,montague,TX,TX,100.0,montague,TX,0.0544768139092983
studybuttetx,studybutteco,study butte,TX,CO,69.23076923076923,study butte,SD,0.4225037138151479
cushmanar,cushmanal,cushman,AR,AL,71.42857142857143,cushman,PA,0.0259794308996445
postoakbendcitytx,postoakbendcitytx,post oak bend city,TX,TX,90.5,post oak bend city,OR,0.2168062741580409
winterwi,winterca,winter,WI,CA,85.71428571428571,winter,FL,0.6246333478782278
abbotsfordwh,abbotsfordwi,abbotsford,WH,WI,100.0,abbotsford,WI,0.0452684678024591
pinalaz,pinalaz,pinal,AZ,AZ,75.0,pinal,AZ,0.7011261960442313
lockesburgar,lockesburgal,lockesburg,AR,AL,80.0,lockesburg,PA,0.0259794308996445
mathistonmz,mathistontx,mathiston,MZ,TX,90.5,mathiston,PA,0.0259794308996445
owentonky,owentonky,owenton,KY,KY,100.0,owenton,KY,0.0467781084926376
meadbwlandspa,meadbwlandsco,meadbwlands,PA,CO,90.5,meadbwlands,PA,0.0259794308996445
aehenawi,aehenaor,aehena,WI,OR,100.0,aehena,PA,0.0259794308996445
rossfoidho,rossfoidca,rossfoid,HO,CA,90.5,rossfoid,PA,0.0259794308996445
redbymn,redbymn,redby,MN,MN,100.0,redby,MN,0.0441160464595694
redvaleco,redvaleca,redvale,CO,CA,75.0,redvale,PA,0.0259794308996445
st.charlesar,st.charlesil,st. charles,AR,IL,76.92307692307693,st. charles,VT,0.297962624846763
norwoodnc,norwoodnc,norwood,NC,NC,100.0,norwood,MN,0.3484030334143531
selmatx,selmatx,selma,TX,TX,100.0,selma,AL,0.0512805762869683
freedomaok,freedomca,freedom,AOK,CA,100.0,freedom,NH,0.1014779527556104
harrisvilleri,harrisvilleri,harrisville,RI,RI,100.0,harrisville,UT,0.2311977572889413
forrestonil,forrestonil,forreston,IL,IL,100.0,forreston,IL,0.0747409259178022
kellert,kellertx,keller,T,TX,100.0,keller,TX,0.0311476746087125
oakmanal,oakmanma,oakman,AL,MA,83.33333333333334,oakman,PA,0.0259794308996445
marshfieldwi,marshfieldwi,marshfield,WI,WI,100.0,marshfield,MA,0.3441594010015797
rjcklandwi,rjcklandme,rjckland,WI,ME,87.5,rjckland,PA,0.0259794308996445
parksvillesc,parksvilleaz,parksville,SC,AZ,90.5,parksville,PA,0.0259794308996445
mounthopewi,mounthopewv,mount hope,WI,WV,100.0,mount hope,NC,0.1290396569258247
denisontx,denisontx,denison,TX,TX,100.0,denison,IA,0.1044624726919751
crawfordfe,crawfordnj,crawford,FE,NJ,87.5,crawford,AR,0.1113176948744953
brentwoodny,brentwoodny,brentwood,NY,NY,100.0,brentwood,TN,0.5091544605604137
monmouthor,monmouthor,monmouth,OR,OR,100.0,monmouth,NJ,0.5739447538790412
southwilliamsportpa,southwilliamsportpa,south williamsport,PA,PA,100.0,south williamsport,MD,0.09428062581258
sancarlosiitx,sancarlosiitx,san carlos ii,TX,TX,90.5,san carlos ii,AZ,0.2620531998213801
calhounom,calhounga,calhoun,OM,GA,100.0,calhoun,SC,0.2822976324032947
oronogomo,oronogomo,oronogo,MO,MO,100.0,oronogo,MO,0.0412682841143835
thowntonco,thowntonin,thownton,CO,IN,88.88888888888889,thownton,PA,0.0259794308996445
parkercityint,parkercityin,parke rcity,INT,IN,90.9090909090909,parke rcity,SD,0.113048458684669
idealga,idealga,ideal,GA,GA,71.42857142857143,ideal,PA,0.0259794308996445
lakedalecarliain,lakedalecarliain,lake dalecarlia,IN,IN,100.0,lake dalecarlia,IN,0.1833391200371617
monarchmillsc,monarchmillsc,monarch mill,SC,SC,100.0,monarch mill,SC,0.1318332792978087
glenavrva,glenavril,glenavr,VA,IL,83.33333333333334,glenavr,PA,0.0259794308996445
pinewoodestatestx,pinewoodestatestx,pinewood estates,TX,TX,100.0,pinewood estates,HI,0.1641215371319309
towamensingtrailspa,towamensingtrailspa,towamensing trails,PA,PA,100.0,towamensing trails,PA,0.1992225088016124
wsetfreeholdnj,wsetfreeholdnj,wset freehold,NJ,NJ,92.3076923076923,wset freehold,NJ,0.3935836551128878
kermittx,kermittx,kermit,TX,TX,100.0,kermit,TX,0.0527447337762848
prestontx,prestontx,preston,TX,TX,100.0,preston,CT,0.5747611859842139
hillsborowi,hillsborowi,hillsboro,WI,WI,100.0,hillsboro,ND,0.1797497758793114
tecumsehmi,tecumsehmi,tecumseh,MI,MI,100.0,tecumseh,OK,0.2118841576114163
hudsonlakein,hudsonlakein,hudson lake,IN,IN,100.0,hudson lake,WI,0.3271321441813684
quimbyia,quimbyca,quimby,IA,CA,66.66666666666666,quimby,PA,0.0259794308996445
eastlakeoh,eastlakeoh,eastlake,OH,OH,100.0,eastlake,FL,0.0373216935274343
cresaptownmd,cresaptownmd,cresaptown,MD,MD,100.0,cresaptown,MD,0.0553248928808209
lincolnvilleks,lincolnvilleks,lincolnville,KS,KS,90.5,lincolnville,SC,0.2985699990919117
oldstationca,oldstationct,old station,CA,CT,80.0,old station,ME,0.3701105039143502
newtownnd,newtownnd,new town,ND,ND,100.0,new town,WV,0.2052601312361366
tazlianak,tazlianaz,tazlian,AK,AZ,75.0,tazlian,PA,0.0259794308996445
mountjacksonva,mountjacksonva,mount jackson,VA,VA,100.0,mount jackson,KY,0.1177872164904516
manchestermi,manchestermi,manchester,MI,MI,100.0,manchester,VT,0.1740831662187731
horsecaveky,horsecaveky,horse cave,KY,KY,100.0,horse cave,KY,0.428314464972184
jacksonmo,jacksonmo,jackson,MO,MO,100.0,jackson,OR,0.0618456557856067
losangelesca,losangelesca,los angeles,CA,CA,100.0,los angeles,CA,0.8115217224172192
sundaylakewa,sundaylaketx,sunday lake,WA,TX,83.33333333333334,sunday lake,WI,0.2212458142848364
liebenthalks,liebenthalaz,liebenthal,KS,AZ,85.71428571428571,liebenthal,PA,0.0259794308996445
newerami,newerand,new era,MI,ND,83.33333333333334,new era,CT,0.0803418520820519
galevilleny,galevilleny,galeville,NY,NY,100.0,galeville,WI,0.0445898002491242
guysnt,guysnd,guys,NT,ND,60.0,guys,PA,0.0259794308996445
stanleync,stanleync,stanley,NC,NC,100.0,stanley,SD,0.3618316727390316
buddlakenj,buddlakenj,budd lake,NJ,NJ,100.0,budd lake,NJ,0.3092183198398764
lafayettega,lafayettega,lafayette,GA,GA,100.0,lafayette,WI,0.0980183437618999
losangelesvca,losangelesca,los angeles,VCA,CA,100.0,los angeles,CA,0.8115217224172192
serasburgil,serasburgco,serasburg,IL,CO,88.88888888888889,serasburg,PA,0.0259794308996445
fentomo,fentomo,fento,MO,MO,83.33333333333334,fento,MI,0.0409291400752043
parklaynegoh,parklaynegoh,park layneg,OH,OH,90.5,park layneg,IL,0.2118818280409961
kenovawv,kenovawv,kenova,WV,WV,100.0,kenova,WV,0.0870394557792193
ashvilleal,ashvilleal,ashville,AL,AL,100.0,ashville,MI,0.0835974254275089
vermontiln,vermontal,vermont,ILN,AL,83.33333333333334,vermont,PA,0.0259794308996445
eunicenm,eunicenm,eunice,NM,NM,100.0,eunice,NM,0.2564150305433158
fomosoks,fomosopr,fomoso,KS,PR,80.0,fomoso,PA,0.0259794308996445
lakemadisonsd,lakemadisonak,lake madison,SD,AK,80.0,lake madison,IN,0.1117079735927117
gallantal,gallanttx,gallant,AL,TX,90.5,gallant,PA,0.0259794308996445
franklini,franklinga,franklin,I,GA,100.0,franklin,VT,0.138380527843946
bozemanmt,bozemanmt,bozeman,MT,MT,100.0,bozeman,MT,0.456553734505727
unionhill-noveltyhillwa,unionhill-noveltyhillwa,union hill-novelty hill,WA,WA,100.0,union hill-novelty hill,WA,0.3959241161068761
lapresaix,lapresaca,la presa,IX,CA,100.0,la presa,CA,0.1616751725527244
homesteadnm,homesteadfl,homestead,NM,FL,100.0,homestead,TX,0.1084706883423935
peytonco,peytontx,peyton,CO,TX,75.0,peyton,PA,0.0259794308996445
leonaks,leonaia,leona,KS,IA,90.5,leona,CA,0.1027144562287967
boguechittoms,boguechittola,bogue chitto,MS,LA,66.66666666666666,bogue chitto,PA,0.0259794308996445
winnebagon,winnebagoil,winnebago,N,IL,100.0,winnebago,IA,0.1537335946325153
volinsd,volinil,volin,SD,IL,75.0,volin,PA,0.0259794308996445
amasami,amasala,amasa,MI,LA,90.5,amasa,PA,0.0259794308996445
westwarehamma,westwarehamma,west wareham,MA,MA,100.0,west wareham,MA,0.6722320130720102
dbulinoj,dbulinca,dbulin,OJ,CA,83.33333333333334,dbulin,PA,0.0259794308996445
carbonadowa,carbonadowa,carbonado,WA,WA,83.33333333333334,carbonado,PA,0.0259794308996445
massenaia,massenany,massena,IA,NY,100.0,massena,NY,0.0330720197492479
bayougoulala,bayougoulaar,bayou goula,LA,AR,90.5,bayou goula,LA,0.6888803601854485
franklinparkpa,franklinparkpa,franklin park,PA,PA,100.0,franklin park,NJ,0.3377878492106239
parmaoh,parmaoh,parma,OH,OH,100.0,parma,OH,0.2138121481358378
slickvillepa,slickvillene,slickville,PA,NE,90.0,slickville,PA,0.0259794308996445
wildwoodnj,wildwoodnj,wildwood,NJ,NJ,100.0,wildwood,NJ,0.2244296299688065
rockvillect,rockvillect,rockville,CT,CT,100.0,rockville,CT,0.0761042323976115
sterlingco,sterlingco,sterling,CO,CO,100.0,sterling,AK,0.2286082569520656
norwoodcourtmo,norwoodcourtma,norwood court,MO,MA,90.5,norwood court,VA,0.187651703760003
marlowheightsmd,marlowheightsmd,marlow heights,MD,MD,100.0,marlow heights,MD,0.4954035016705843
denverco,denverco,denver,CO,CO,100.0,denver,CO,0.4739736618744287
kickapoosite6ks,kickapoosite6ak,kickapoo site 6,KS,AK,80.0,kickapoo site 6,PA,0.0259794308996445
cutoffla,cutoffla,cut off,LA,LA,100.0,cut off,MT,0.4351825588043218
lancastermo,lancastermo,lancaster,MO,MO,100.0,lancaster,SC,0.2644238687491454
stirlingcityca,stirlingcitytx,stirling city,CA,TX,100.0,stirling city,VA,0.4645090331104248
northhlilsny,northhlilsny,north hlils,NY,NY,90.9090909090909,north hlils,MA,0.2145007417956395
saginawmo,saginawmi,saginaw,MO,MI,100.0,saginaw,MI,0.415644170107216
deschutesriverwoodso,deschutesriverwoodsor,deschutes river woods,O,OR,100.0,deschutes river woods,OR,0.7901586950375463
watlerborsc,watlerbortx,watlerbor,SC,TX,83.33333333333334,watlerbor,PA,0.0259794308996445
cuttenca,cuttenca,cutten,CA,CA,100.0,cutten,CA,0.0431560550707599
reddellla,reddellme,reddell,LA,ME,100.0,reddell,PA,0.0259794308996445
puebloco,puebloco,pueblo,CO,CO,100.0,pueblo,NM,0.7160272596439933
daphneal,daphneal,daphne,AL,AL,100.0,daphne,AL,0.1206472361293829
unioncentrewi,unioncentreky,union centre,WI,KY,90.5,union centre,PA,0.1319423238158411
whitmerwv,whitmersc,whitmer,WV,SC,87.5,whitmer,PA,0.0259794308996445
hornsbytn,hornsbyal,hornsby,TN,AL,85.71428571428571,hornsby,TX,0.0430091075905035
airwayheightswa,airwayheightswa,airway heights,WA,WA,100.0,airway heights,WA,0.5316620759138598
